Creat Log File in:  /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial0_20260817151838/run.log
2026-08-17 15:18: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial0_20260817151838
2026-08-17 15:27: Train Epoch 9: 760/820 Loss: 0.297101
2026-08-17 15:27: Train Epoch 9: 780/820 Loss: 0.292125
2026-08-17 15:27: Train Epoch 9: 800/820 Loss: 0.286816
2026-08-17 15:27: **********Train Epoch 9: averaged Loss: 0.293709, tf_ratio: 1.000000
2026-08-17 15:28: **********Val Epoch 9: average Loss: 0.328410
2026-08-17 15:28: Train Epoch 10: 0/820 Loss: 0.294832
2026-08-17 15:28: Train Epoch 10: 20/820 Loss: 0.283872
2026-08-17 15:28: Train Epoch 10: 40/820 Loss: 0.292289
2026-08-17 15:28: Train Epoch 10: 60/820 Loss: 0.290574
2026-08-17 15:28: Train Epoch 10: 80/820 Loss: 0.287017
2026-08-17 15:28: Train Epoch 10: 100/820 Loss: 0.287078
2026-08-17 15:28: Train Epoch 10: 120/820 Loss: 0.283062
2026-08-17 15:28: Train Epoch 10: 140/820 Loss: 0.284513
2026-08-17 15:28: Train Epoch 10: 160/820 Loss: 0.289674
2026-08-17 15:28: Train Epoch 10: 180/820 Loss: 0.306281
2026-08-17 15:28: Train Epoch 10: 200/820 Loss: 0.295907
2026-08-17 15:28: Train Epoch 10: 220/820 Loss: 0.291595
2026-08-17 15:28: Train Epoch 10: 240/820 Loss: 0.298558
2026-08-17 15:28: Train Epoch 10: 260/820 Loss: 0.308221
2026-08-17 15:28: Train Epoch 10: 280/820 Loss: 0.291998
2026-08-17 15:28: Train Epoch 10: 300/820 Loss: 0.289183
2026-08-17 15:28: Train Epoch 10: 320/820 Loss: 0.282889
2026-08-17 15:28: Train Epoch 10: 340/820 Loss: 0.290756
2026-08-17 15:28: Train Epoch 10: 360/820 Loss: 0.281999
2026-08-17 15:28: Train Epoch 10: 380/820 Loss: 0.299310
2026-08-17 15:28: Train Epoch 10: 400/820 Loss: 0.286711
2026-08-17 15:28: Train Epoch 10: 420/820 Loss: 0.283208
2026-08-17 15:28: Train Epoch 10: 440/820 Loss: 0.282108
2026-08-17 15:28: Train Epoch 10: 460/820 Loss: 0.302606
2026-08-17 15:28: Train Epoch 10: 480/820 Loss: 0.300689
2026-08-17 15:28: Train Epoch 10: 500/820 Loss: 0.288576
2026-08-17 15:28: Train Epoch 10: 520/820 Loss: 0.296351
2026-08-17 15:28: Train Epoch 10: 540/820 Loss: 0.290859
2026-08-17 15:28: Train Epoch 10: 560/820 Loss: 0.284976
2026-08-17 15:28: Train Epoch 10: 580/820 Loss: 0.295869
2026-08-17 15:28: Train Epoch 10: 600/820 Loss: 0.292578
2026-08-17 15:28: Train Epoch 10: 620/820 Loss: 0.303090
2026-08-17 15:28: Train Epoch 10: 640/820 Loss: 0.289553
2026-08-17 15:28: Train Epoch 10: 660/820 Loss: 0.282700
2026-08-17 15:28: Train Epoch 10: 680/820 Loss: 0.306974
2026-08-17 15:28: Train Epoch 10: 700/820 Loss: 0.279871
2026-08-17 15:28: Train Epoch 10: 720/820 Loss: 0.277703
2026-08-17 15:28: Train Epoch 10: 740/820 Loss: 0.291736
2026-08-17 15:28: Train Epoch 10: 760/820 Loss: 0.289279
2026-08-17 15:28: Train Epoch 10: 780/820 Loss: 0.290989
2026-08-17 15:29: Train Epoch 10: 800/820 Loss: 0.281673
2026-08-17 15:29: **********Train Epoch 10: averaged Loss: 0.290613, tf_ratio: 1.000000
2026-08-17 15:29: **********Val Epoch 10: average Loss: 0.321414
2026-08-17 15:29: Train Epoch 11: 0/820 Loss: 0.286531
2026-08-17 15:29: Train Epoch 11: 20/820 Loss: 0.274937
2026-08-17 15:29: Train Epoch 11: 40/820 Loss: 0.299101
2026-08-17 15:29: Train Epoch 11: 60/820 Loss: 0.285155
2026-08-17 15:29: Train Epoch 11: 80/820 Loss: 0.291415
2026-08-17 15:29: Train Epoch 11: 100/820 Loss: 0.273663
2026-08-17 15:29: Train Epoch 11: 120/820 Loss: 0.278342
2026-08-17 15:29: Train Epoch 11: 140/820 Loss: 0.272735
2026-08-17 15:29: Train Epoch 11: 160/820 Loss: 0.280523
2026-08-17 15:29: Train Epoch 11: 180/820 Loss: 0.287243
2026-08-17 15:29: Train Epoch 11: 200/820 Loss: 0.284802
2026-08-17 15:29: Train Epoch 11: 220/820 Loss: 0.286482
2026-08-17 15:29: Train Epoch 11: 240/820 Loss: 0.301356
2026-08-17 15:29: Train Epoch 11: 260/820 Loss: 0.291213
2026-08-17 15:29: Train Epoch 11: 280/820 Loss: 0.288274
2026-08-17 15:29: Train Epoch 11: 300/820 Loss: 0.282535
2026-08-17 15:29: Train Epoch 11: 320/820 Loss: 0.281935
2026-08-17 15:29: Train Epoch 11: 340/820 Loss: 0.282998
2026-08-17 15:29: Train Epoch 11: 360/820 Loss: 0.286661
2026-08-17 15:29: Train Epoch 11: 380/820 Loss: 0.299579
2026-08-17 15:29: Train Epoch 11: 400/820 Loss: 0.275996
2026-08-17 15:29: Train Epoch 11: 420/820 Loss: 0.290252
2026-08-17 15:29: Train Epoch 11: 440/820 Loss: 0.285841
2026-08-17 15:29: Train Epoch 11: 460/820 Loss: 0.284364
2026-08-17 15:29: Train Epoch 11: 480/820 Loss: 0.292840
2026-08-17 15:29: Train Epoch 11: 500/820 Loss: 0.281667
2026-08-17 15:29: Train Epoch 11: 520/820 Loss: 0.276595
2026-08-17 15:29: Train Epoch 11: 540/820 Loss: 0.290484
2026-08-17 15:29: Train Epoch 11: 560/820 Loss: 0.282676
2026-08-17 15:29: Train Epoch 11: 580/820 Loss: 0.302970
2026-08-17 15:29: Train Epoch 11: 600/820 Loss: 0.299289
2026-08-17 15:29: Train Epoch 11: 620/820 Loss: 0.288415
2026-08-17 15:29: Train Epoch 11: 640/820 Loss: 0.282923
2026-08-17 15:29: Train Epoch 11: 660/820 Loss: 0.285342
2026-08-17 15:29: Train Epoch 11: 680/820 Loss: 0.289118
2026-08-17 15:29: Train Epoch 11: 700/820 Loss: 0.286069
2026-08-17 15:29: Train Epoch 11: 720/820 Loss: 0.287913
2026-08-17 15:29: Train Epoch 11: 740/820 Loss: 0.275594
2026-08-17 15:30: Train Epoch 11: 760/820 Loss: 0.281011
2026-08-17 15:30: Train Epoch 11: 780/820 Loss: 0.293455
2026-08-17 15:30: Train Epoch 11: 800/820 Loss: 0.285582
2026-08-17 15:30: **********Train Epoch 11: averaged Loss: 0.288372, tf_ratio: 1.000000
2026-08-17 15:30: **********Val Epoch 11: average Loss: 0.323541
2026-08-17 15:30: Train Epoch 12: 0/820 Loss: 0.293142
2026-08-17 15:30: Train Epoch 12: 20/820 Loss: 0.277609
2026-08-17 15:30: Train Epoch 12: 40/820 Loss: 0.277294
2026-08-17 15:30: Train Epoch 12: 60/820 Loss: 0.292309
2026-08-17 15:30: Train Epoch 12: 80/820 Loss: 0.302572
2026-08-17 15:30: Train Epoch 12: 100/820 Loss: 0.278604
2026-08-17 15:30: Train Epoch 12: 120/820 Loss: 0.314134
2026-08-17 15:30: Train Epoch 12: 140/820 Loss: 0.281109
2026-08-17 15:30: Train Epoch 12: 160/820 Loss: 0.285080
2026-08-17 15:30: Train Epoch 12: 180/820 Loss: 0.277079
2026-08-17 15:30: Train Epoch 12: 200/820 Loss: 0.282448
2026-08-17 15:30: Train Epoch 12: 220/820 Loss: 0.281762
2026-08-17 15:30: Train Epoch 12: 240/820 Loss: 0.282412
2026-08-17 15:30: Train Epoch 12: 260/820 Loss: 0.294680
2026-08-17 15:30: Train Epoch 12: 280/820 Loss: 0.283225
2026-08-17 15:30: Train Epoch 12: 300/820 Loss: 0.281262
2026-08-17 15:30: Train Epoch 12: 320/820 Loss: 0.281635
2026-08-17 15:30: Train Epoch 12: 340/820 Loss: 0.276247
2026-08-17 15:30: Train Epoch 12: 360/820 Loss: 0.286499
2026-08-17 15:30: Train Epoch 12: 380/820 Loss: 0.287985
2026-08-17 15:30: Train Epoch 12: 400/820 Loss: 0.282789
2026-08-17 15:30: Train Epoch 12: 420/820 Loss: 0.287739
2026-08-17 15:30: Train Epoch 12: 440/820 Loss: 0.278098
2026-08-17 15:30: Train Epoch 12: 460/820 Loss: 0.273629
2026-08-17 15:30: Train Epoch 12: 480/820 Loss: 0.288800
2026-08-17 15:30: Train Epoch 12: 500/820 Loss: 0.283183
2026-08-17 15:30: Train Epoch 12: 520/820 Loss: 0.292639
2026-08-17 15:30: Train Epoch 12: 540/820 Loss: 0.291513
2026-08-17 15:30: Train Epoch 12: 560/820 Loss: 0.271323
2026-08-17 15:30: Train Epoch 12: 580/820 Loss: 0.289742
2026-08-17 15:30: Train Epoch 12: 600/820 Loss: 0.278683
2026-08-17 15:30: Train Epoch 12: 620/820 Loss: 0.285296
2026-08-17 15:30: Train Epoch 12: 640/820 Loss: 0.289755
2026-08-17 15:30: Train Epoch 12: 660/820 Loss: 0.281649
2026-08-17 15:30: Train Epoch 12: 680/820 Loss: 0.290787
2026-08-17 15:31: Train Epoch 12: 700/820 Loss: 0.274630
2026-08-17 15:31: Train Epoch 12: 720/820 Loss: 0.278788
2026-08-17 15:31: Train Epoch 12: 740/820 Loss: 0.283140
2026-08-17 15:31: Train Epoch 12: 760/820 Loss: 0.279082
2026-08-17 15:31: Train Epoch 12: 780/820 Loss: 0.284488
2026-08-17 15:31: Train Epoch 12: 800/820 Loss: 0.279469
2026-08-17 15:31: **********Train Epoch 12: averaged Loss: 0.285414, tf_ratio: 1.000000
2026-08-17 15:31: **********Val Epoch 12: average Loss: 0.320992
2026-08-17 15:31: Train Epoch 13: 0/820 Loss: 0.270316
2026-08-17 15:31: Train Epoch 13: 20/820 Loss: 0.269646
2026-08-17 15:31: Train Epoch 13: 40/820 Loss: 0.274959
2026-08-17 15:31: Train Epoch 13: 60/820 Loss: 0.288759
2026-08-17 15:31: Train Epoch 13: 80/820 Loss: 0.280438
2026-08-17 15:31: Train Epoch 13: 100/820 Loss: 0.280456
2026-08-17 15:31: Train Epoch 13: 120/820 Loss: 0.284119
2026-08-17 15:31: Train Epoch 13: 140/820 Loss: 0.284124
2026-08-17 15:31: Train Epoch 13: 160/820 Loss: 0.289059
2026-08-17 15:31: Train Epoch 13: 180/820 Loss: 0.269966
2026-08-17 15:31: Train Epoch 13: 200/820 Loss: 0.273864
2026-08-17 15:31: Train Epoch 13: 220/820 Loss: 0.279956
2026-08-17 15:31: Train Epoch 13: 240/820 Loss: 0.282091
2026-08-17 15:31: Train Epoch 13: 260/820 Loss: 0.280840
2026-08-17 15:31: Train Epoch 13: 280/820 Loss: 0.282982
2026-08-17 15:31: Train Epoch 13: 300/820 Loss: 0.275426
2026-08-17 15:31: Train Epoch 13: 320/820 Loss: 0.273417
2026-08-17 15:31: Train Epoch 13: 340/820 Loss: 0.291088
2026-08-17 15:31: Train Epoch 13: 360/820 Loss: 0.291166
2026-08-17 15:31: Train Epoch 13: 380/820 Loss: 0.281177
2026-08-17 15:31: Train Epoch 13: 400/820 Loss: 0.297213
2026-08-17 15:31: Train Epoch 13: 420/820 Loss: 0.281261
2026-08-17 15:31: Train Epoch 13: 440/820 Loss: 0.284373
2026-08-17 15:31: Train Epoch 13: 460/820 Loss: 0.282176
2026-08-17 15:31: Train Epoch 13: 480/820 Loss: 0.279925
2026-08-17 15:31: Train Epoch 13: 500/820 Loss: 0.274043
2026-08-17 15:31: Train Epoch 13: 520/820 Loss: 0.273681
2026-08-17 15:31: Train Epoch 13: 540/820 Loss: 0.286413
2026-08-17 15:31: Train Epoch 13: 560/820 Loss: 0.283071
2026-08-17 15:31: Train Epoch 13: 580/820 Loss: 0.296006
2026-08-17 15:31: Train Epoch 13: 600/820 Loss: 0.280720
2026-08-17 15:31: Train Epoch 13: 620/820 Loss: 0.277110
2026-08-17 15:31: Train Epoch 13: 640/820 Loss: 0.278297
2026-08-17 15:31: Train Epoch 13: 660/820 Loss: 0.280094
2026-08-17 15:32: Train Epoch 13: 680/820 Loss: 0.280311
2026-08-17 15:32: Train Epoch 13: 700/820 Loss: 0.282480
2026-08-17 15:32: Train Epoch 13: 720/820 Loss: 0.280716
2026-08-17 15:32: Train Epoch 13: 740/820 Loss: 0.284869
2026-08-17 15:32: Train Epoch 13: 760/820 Loss: 0.281299
2026-08-17 15:32: Train Epoch 13: 780/820 Loss: 0.275469
2026-08-17 15:32: Train Epoch 13: 800/820 Loss: 0.275285
2026-08-17 15:32: **********Train Epoch 13: averaged Loss: 0.282574, tf_ratio: 1.000000
2026-08-17 15:32: **********Val Epoch 13: average Loss: 0.329758
2026-08-17 15:32: Train Epoch 14: 0/820 Loss: 0.277663
2026-08-17 15:32: Train Epoch 14: 20/820 Loss: 0.299021
2026-08-17 15:32: Train Epoch 14: 40/820 Loss: 0.271346
2026-08-17 15:32: Train Epoch 14: 60/820 Loss: 0.282881
2026-08-17 15:32: Train Epoch 14: 80/820 Loss: 0.287344
2026-08-17 15:32: Train Epoch 14: 100/820 Loss: 0.285455
2026-08-17 15:32: Train Epoch 14: 120/820 Loss: 0.284238
2026-08-17 15:32: Train Epoch 14: 140/820 Loss: 0.282998
2026-08-17 15:32: Train Epoch 14: 160/820 Loss: 0.269523
2026-08-17 15:32: Train Epoch 14: 180/820 Loss: 0.279409
2026-08-17 15:32: Train Epoch 14: 200/820 Loss: 0.273594
2026-08-17 15:32: Train Epoch 14: 220/820 Loss: 0.272016
2026-08-17 15:32: Train Epoch 14: 240/820 Loss: 0.279663
2026-08-17 15:32: Train Epoch 14: 260/820 Loss: 0.279298
2026-08-17 15:32: Train Epoch 14: 280/820 Loss: 0.301272
2026-08-17 15:32: Train Epoch 14: 300/820 Loss: 0.269198
2026-08-17 15:32: Train Epoch 14: 320/820 Loss: 0.275865
2026-08-17 15:32: Train Epoch 14: 340/820 Loss: 0.291933
2026-08-17 15:32: Train Epoch 14: 360/820 Loss: 0.281622
2026-08-17 15:32: Train Epoch 14: 380/820 Loss: 0.292033
2026-08-17 15:32: Train Epoch 14: 400/820 Loss: 0.287101
2026-08-17 15:32: Train Epoch 14: 420/820 Loss: 0.288289
2026-08-17 15:32: Train Epoch 14: 440/820 Loss: 0.286074
2026-08-17 15:32: Train Epoch 14: 460/820 Loss: 0.271415
2026-08-17 15:32: Train Epoch 14: 480/820 Loss: 0.286017
2026-08-17 15:32: Train Epoch 14: 500/820 Loss: 0.280998
2026-08-17 15:32: Train Epoch 14: 520/820 Loss: 0.278934
2026-08-17 15:32: Train Epoch 14: 540/820 Loss: 0.272509
2026-08-17 15:32: Train Epoch 14: 560/820 Loss: 0.289806
2026-08-17 15:32: Train Epoch 14: 580/820 Loss: 0.279851
2026-08-17 15:32: Train Epoch 14: 600/820 Loss: 0.276510
2026-08-17 15:32: Train Epoch 14: 620/820 Loss: 0.279794
2026-08-17 15:33: Train Epoch 14: 640/820 Loss: 0.277974
2026-08-17 15:33: Train Epoch 14: 660/820 Loss: 0.276996
2026-08-17 15:33: Train Epoch 14: 680/820 Loss: 0.276199
2026-08-17 15:33: Train Epoch 14: 700/820 Loss: 0.275214
2026-08-17 15:33: Train Epoch 14: 720/820 Loss: 0.283153
2026-08-17 15:33: Train Epoch 14: 740/820 Loss: 0.278774
2026-08-17 15:33: Train Epoch 14: 760/820 Loss: 0.277966
2026-08-17 15:33: Train Epoch 14: 780/820 Loss: 0.274738
2026-08-17 15:33: Train Epoch 14: 800/820 Loss: 0.287934
2026-08-17 15:33: **********Train Epoch 14: averaged Loss: 0.281033, tf_ratio: 1.000000
2026-08-17 15:33: **********Val Epoch 14: average Loss: 0.322833
2026-08-17 15:33: Train Epoch 15: 0/820 Loss: 0.274650
2026-08-17 15:33: Train Epoch 15: 20/820 Loss: 0.268854
2026-08-17 15:33: Train Epoch 15: 40/820 Loss: 0.283279
2026-08-17 15:33: Train Epoch 15: 60/820 Loss: 0.283182
2026-08-17 15:33: Train Epoch 15: 80/820 Loss: 0.275906
2026-08-17 15:33: Train Epoch 15: 100/820 Loss: 0.291658
2026-08-17 15:33: Train Epoch 15: 120/820 Loss: 0.277674
2026-08-17 15:33: Train Epoch 15: 140/820 Loss: 0.279646
2026-08-17 15:33: Train Epoch 15: 160/820 Loss: 0.288074
2026-08-17 15:33: Train Epoch 15: 180/820 Loss: 0.267797
2026-08-17 15:33: Train Epoch 15: 200/820 Loss: 0.280689
2026-08-17 15:33: Train Epoch 15: 220/820 Loss: 0.277332
2026-08-17 15:33: Train Epoch 15: 240/820 Loss: 0.277110
2026-08-17 15:33: Train Epoch 15: 260/820 Loss: 0.276270
2026-08-17 15:33: Train Epoch 15: 280/820 Loss: 0.291579
2026-08-17 15:33: Train Epoch 15: 300/820 Loss: 0.264749
2026-08-17 15:33: Train Epoch 15: 320/820 Loss: 0.273700
2026-08-17 15:33: Train Epoch 15: 340/820 Loss: 0.274121
2026-08-17 15:33: Train Epoch 15: 360/820 Loss: 0.283098
2026-08-17 15:33: Train Epoch 15: 380/820 Loss: 0.290051
2026-08-17 15:33: Train Epoch 15: 400/820 Loss: 0.267790
2026-08-17 15:33: Train Epoch 15: 420/820 Loss: 0.291649
2026-08-17 15:33: Train Epoch 15: 440/820 Loss: 0.286278
2026-08-17 15:33: Train Epoch 15: 460/820 Loss: 0.268090
2026-08-17 15:33: Train Epoch 15: 480/820 Loss: 0.291147
2026-08-17 15:33: Train Epoch 15: 500/820 Loss: 0.277636
2026-08-17 15:33: Train Epoch 15: 520/820 Loss: 0.263180
2026-08-17 15:33: Train Epoch 15: 540/820 Loss: 0.297039
2026-08-17 15:33: Train Epoch 15: 560/820 Loss: 0.277757
2026-08-17 15:33: Train Epoch 15: 580/820 Loss: 0.277897
2026-08-17 15:33: Train Epoch 15: 600/820 Loss: 0.289098
2026-08-17 15:34: Train Epoch 15: 620/820 Loss: 0.286749
2026-08-17 15:34: Train Epoch 15: 640/820 Loss: 0.268766
2026-08-17 15:34: Train Epoch 15: 660/820 Loss: 0.275309
2026-08-17 15:34: Train Epoch 15: 680/820 Loss: 0.282844
2026-08-17 15:34: Train Epoch 15: 700/820 Loss: 0.276477
2026-08-17 15:34: Train Epoch 15: 720/820 Loss: 0.295495
2026-08-17 15:34: Train Epoch 15: 740/820 Loss: 0.281963
2026-08-17 15:34: Train Epoch 15: 760/820 Loss: 0.269166
2026-08-17 15:34: Train Epoch 15: 780/820 Loss: 0.288937
2026-08-17 15:34: Train Epoch 15: 800/820 Loss: 0.274258
2026-08-17 15:34: **********Train Epoch 15: averaged Loss: 0.278976, tf_ratio: 1.000000
2026-08-17 15:34: **********Val Epoch 15: average Loss: 0.324865
2026-08-17 15:34: Train Epoch 16: 0/820 Loss: 0.278663
2026-08-17 15:34: Train Epoch 16: 20/820 Loss: 0.273395
2026-08-17 15:34: Train Epoch 16: 40/820 Loss: 0.271095
2026-08-17 15:34: Train Epoch 16: 60/820 Loss: 0.274021
2026-08-17 15:34: Train Epoch 16: 80/820 Loss: 0.293946
2026-08-17 15:34: Train Epoch 16: 100/820 Loss: 0.282677
2026-08-17 15:34: Train Epoch 16: 120/820 Loss: 0.262743
2026-08-17 15:34: Train Epoch 16: 140/820 Loss: 0.266355
2026-08-17 15:34: Train Epoch 16: 160/820 Loss: 0.265642
2026-08-17 15:34: Train Epoch 16: 180/820 Loss: 0.270145
2026-08-17 15:34: Train Epoch 16: 200/820 Loss: 0.283017
2026-08-17 15:34: Train Epoch 16: 220/820 Loss: 0.284496
2026-08-17 15:34: Train Epoch 16: 240/820 Loss: 0.270104
2026-08-17 15:34: Train Epoch 16: 260/820 Loss: 0.278941
2026-08-17 15:34: Train Epoch 16: 280/820 Loss: 0.269880
2026-08-17 15:34: Train Epoch 16: 300/820 Loss: 0.277525
2026-08-17 15:34: Train Epoch 16: 320/820 Loss: 0.268294
2026-08-17 15:34: Train Epoch 16: 340/820 Loss: 0.288255
2026-08-17 15:34: Train Epoch 16: 360/820 Loss: 0.270377
2026-08-17 15:34: Train Epoch 16: 380/820 Loss: 0.273655
2026-08-17 15:34: Train Epoch 16: 400/820 Loss: 0.277845
2026-08-17 15:34: Train Epoch 16: 420/820 Loss: 0.299990
2026-08-17 15:34: Train Epoch 16: 440/820 Loss: 0.293032
2026-08-17 15:34: Train Epoch 16: 460/820 Loss: 0.269143
2026-08-17 15:34: Train Epoch 16: 480/820 Loss: 0.284731
2026-08-17 15:34: Train Epoch 16: 500/820 Loss: 0.277599
2026-08-17 15:34: Train Epoch 16: 520/820 Loss: 0.288361
2026-08-17 15:34: Train Epoch 16: 540/820 Loss: 0.277647
2026-08-17 15:34: Train Epoch 16: 560/820 Loss: 0.276038
2026-08-17 15:34: Train Epoch 16: 580/820 Loss: 0.282055
2026-08-17 15:35: Train Epoch 16: 600/820 Loss: 0.278003
2026-08-17 15:35: Train Epoch 16: 620/820 Loss: 0.274422
2026-08-17 15:35: Train Epoch 16: 640/820 Loss: 0.282461
2026-08-17 15:35: Train Epoch 16: 660/820 Loss: 0.272648
2026-08-17 15:35: Train Epoch 16: 680/820 Loss: 0.288212
2026-08-17 15:35: Train Epoch 16: 700/820 Loss: 0.273485
2026-08-17 15:35: Train Epoch 16: 720/820 Loss: 0.276698
2026-08-17 15:35: Train Epoch 16: 740/820 Loss: 0.273598
2026-08-17 15:35: Train Epoch 16: 760/820 Loss: 0.280700
2026-08-17 15:35: Train Epoch 16: 780/820 Loss: 0.271923
2026-08-17 15:35: Train Epoch 16: 800/820 Loss: 0.265480
2026-08-17 15:35: **********Train Epoch 16: averaged Loss: 0.277714, tf_ratio: 1.000000
2026-08-17 15:35: **********Val Epoch 16: average Loss: 0.322530
2026-08-17 15:35: Train Epoch 17: 0/820 Loss: 0.283564
2026-08-17 15:35: Train Epoch 17: 20/820 Loss: 0.275348
2026-08-17 15:35: Train Epoch 17: 40/820 Loss: 0.272694
2026-08-17 15:35: Train Epoch 17: 60/820 Loss: 0.274378
2026-08-17 15:35: Train Epoch 17: 80/820 Loss: 0.262415
2026-08-17 15:35: Train Epoch 17: 100/820 Loss: 0.277586
2026-08-17 15:35: Train Epoch 17: 120/820 Loss: 0.277705
2026-08-17 15:35: Train Epoch 17: 140/820 Loss: 0.266808
2026-08-17 15:35: Train Epoch 17: 160/820 Loss: 0.272855
2026-08-17 15:35: Train Epoch 17: 180/820 Loss: 0.269753
2026-08-17 15:35: Train Epoch 17: 200/820 Loss: 0.291773
2026-08-17 15:35: Train Epoch 17: 220/820 Loss: 0.271585
2026-08-17 15:35: Train Epoch 17: 240/820 Loss: 0.272048
2026-08-17 15:35: Train Epoch 17: 260/820 Loss: 0.285117
2026-08-17 15:35: Train Epoch 17: 280/820 Loss: 0.271552
2026-08-17 15:35: Train Epoch 17: 300/820 Loss: 0.281418
2026-08-17 15:35: Train Epoch 17: 320/820 Loss: 0.271824
2026-08-17 15:35: Train Epoch 17: 340/820 Loss: 0.279880
2026-08-17 15:35: Train Epoch 17: 360/820 Loss: 0.272551
2026-08-17 15:35: Train Epoch 17: 380/820 Loss: 0.275333
2026-08-17 15:35: Train Epoch 17: 400/820 Loss: 0.281431
2026-08-17 15:35: Train Epoch 17: 420/820 Loss: 0.278682
2026-08-17 15:35: Train Epoch 17: 440/820 Loss: 0.280005
2026-08-17 15:35: Train Epoch 17: 460/820 Loss: 0.277467
2026-08-17 15:35: Train Epoch 17: 480/820 Loss: 0.279737
2026-08-17 15:35: Train Epoch 17: 500/820 Loss: 0.264786
2026-08-17 15:35: Train Epoch 17: 520/820 Loss: 0.274954
2026-08-17 15:35: Train Epoch 17: 540/820 Loss: 0.265665
2026-08-17 15:35: Train Epoch 17: 560/820 Loss: 0.266124
2026-08-17 15:36: Train Epoch 17: 580/820 Loss: 0.282292
2026-08-17 15:36: Train Epoch 17: 600/820 Loss: 0.272145
2026-08-17 15:36: Train Epoch 17: 620/820 Loss: 0.275012
2026-08-17 15:36: Train Epoch 17: 640/820 Loss: 0.272565
2026-08-17 15:36: Train Epoch 17: 660/820 Loss: 0.269495
2026-08-17 15:36: Train Epoch 17: 680/820 Loss: 0.285489
2026-08-17 15:36: Train Epoch 17: 700/820 Loss: 0.275972
2026-08-17 15:36: Train Epoch 17: 720/820 Loss: 0.263355
2026-08-17 15:36: Train Epoch 17: 740/820 Loss: 0.293312
2026-08-17 15:36: Train Epoch 17: 760/820 Loss: 0.271743
2026-08-17 15:36: Train Epoch 17: 780/820 Loss: 0.279990
2026-08-17 15:36: Train Epoch 17: 800/820 Loss: 0.278914
2026-08-17 15:36: **********Train Epoch 17: averaged Loss: 0.275277, tf_ratio: 1.000000
2026-08-17 15:36: **********Val Epoch 17: average Loss: 0.326067
2026-08-17 15:36: Train Epoch 18: 0/820 Loss: 0.289062
2026-08-17 15:36: Train Epoch 18: 20/820 Loss: 0.266487
2026-08-17 15:36: Train Epoch 18: 40/820 Loss: 0.283133
2026-08-17 15:36: Train Epoch 18: 60/820 Loss: 0.279682
2026-08-17 15:36: Train Epoch 18: 80/820 Loss: 0.277048
2026-08-17 15:36: Train Epoch 18: 100/820 Loss: 0.266838
2026-08-17 15:36: Train Epoch 18: 120/820 Loss: 0.275450
2026-08-17 15:36: Train Epoch 18: 140/820 Loss: 0.280758
2026-08-17 15:36: Train Epoch 18: 160/820 Loss: 0.276667
2026-08-17 15:36: Train Epoch 18: 180/820 Loss: 0.269883
2026-08-17 15:36: Train Epoch 18: 200/820 Loss: 0.277419
2026-08-17 15:36: Train Epoch 18: 220/820 Loss: 0.255030
2026-08-17 15:36: Train Epoch 18: 240/820 Loss: 0.269426
2026-08-17 15:36: Train Epoch 18: 260/820 Loss: 0.267204
2026-08-17 15:36: Train Epoch 18: 280/820 Loss: 0.276616
2026-08-17 15:36: Train Epoch 18: 300/820 Loss: 0.280548
2026-08-17 15:36: Train Epoch 18: 320/820 Loss: 0.267056
2026-08-17 15:36: Train Epoch 18: 340/820 Loss: 0.272913
2026-08-17 15:36: Train Epoch 18: 360/820 Loss: 0.268288
2026-08-17 15:36: Train Epoch 18: 380/820 Loss: 0.284826
2026-08-17 15:36: Train Epoch 18: 400/820 Loss: 0.270533
2026-08-17 15:36: Train Epoch 18: 420/820 Loss: 0.265415
2026-08-17 15:36: Train Epoch 18: 440/820 Loss: 0.267249
2026-08-17 15:36: Train Epoch 18: 460/820 Loss: 0.269122
2026-08-17 15:36: Train Epoch 18: 480/820 Loss: 0.264648
2026-08-17 15:36: Train Epoch 18: 500/820 Loss: 0.267765
2026-08-17 15:36: Train Epoch 18: 520/820 Loss: 0.277232
2026-08-17 15:36: Train Epoch 18: 540/820 Loss: 0.278702
2026-08-17 15:36: Train Epoch 18: 560/820 Loss: 0.278986
2026-08-17 15:37: Train Epoch 18: 580/820 Loss: 0.274104
2026-08-17 15:37: Train Epoch 18: 600/820 Loss: 0.276355
2026-08-17 15:37: Train Epoch 18: 620/820 Loss: 0.273558
2026-08-17 15:37: Train Epoch 18: 640/820 Loss: 0.273082
2026-08-17 15:37: Train Epoch 18: 660/820 Loss: 0.265942
2026-08-17 15:37: Train Epoch 18: 680/820 Loss: 0.270504
2026-08-17 15:37: Train Epoch 18: 700/820 Loss: 0.270338
2026-08-17 15:37: Train Epoch 18: 720/820 Loss: 0.266134
2026-08-17 15:37: Train Epoch 18: 740/820 Loss: 0.266262
2026-08-17 15:37: Train Epoch 18: 760/820 Loss: 0.263973
2026-08-17 15:37: Train Epoch 18: 780/820 Loss: 0.272536
2026-08-17 15:37: Train Epoch 18: 800/820 Loss: 0.283877
2026-08-17 15:37: **********Train Epoch 18: averaged Loss: 0.274137, tf_ratio: 1.000000
2026-08-17 15:37: **********Val Epoch 18: average Loss: 0.327204
